Year,Code,Waste,WstOper,Value
2003,48,6,2,-1
2003,48,6,3,-1
2003,48,7,1,-1
2003,48,7,2,-1
2003,48,7,3,-1
2003,48,8,1,-1
2003,48,8,2,-1
2003,48,8,3,-1
2003,351,0,1,1406267
2003,351,0,2,729735
2003,351,0,3,538175
2003,351,1,1,514761
2003,351,1,2,343987
2003,351,1,3,257693
2003,351,2,1,330000
2003,351,2,2,131218
2003,351,2,3,29872
2003,351,3,1,82988
2003,351,3,2,59109
2003,351,3,3,55189
2003,351,4,1,104827
2003,351,4,2,55800
2003,351,4,3,55800
2003,351,5,1,-1
2003,351,5,2,-1
2003,351,5,3,-1
2003,351,6,1,-1
2003,351,6,2,-1
2003,351,6,3,-1
2003,351,7,1,372286
2003,351,7,2,139621
2003,351,7,3,139621
2003,351,8,1,1405
2003,351,8,2,0
2003,351,8,3,0
2003,40,0,1,-1
2003,40,0,2,-1
2003,40,0,3,-1
2003,40,1,1,-1
2003,40,1,2,-1
2003,40,1,3,-1
2003,40,2,1,-1
2003,40,2,2,-1
2003,40,2,3,-1
2003,40,3,1,-1
2003,40,3,2,-1
2003,40,3,3,-1
2003,40,4,1,-1
2003,40,4,2,-1
2003,40,4,3,-1
2003,40,5,1,-1
2003,40,5,2,-1
2003,40,5,3,-1
2003,40,6,1,-1
2003,40,6,2,-1
2003,40,6,3,-1
2003,40,7,1,-1
2003,40,7,2,-1
2003,40,7,3,-1
2003,40,8,1,-1
2003,40,8,2,-1
2003,40,8,3,-1
2003,386,0,1,-1
2003,386,0,2,-1
2003,386,0,3,-1
2003,386,1,1,-1
2003,386,1,2,-1
2003,386,1,3,-1
2003,386,2,1,-1
2003,386,2,2,-1
2003,386,2,3,-1
2003,386,3,1,-1
2003,386,3,2,-1
2003,386,3,3,-1
2003,386,4,1,-1
2003,386,4,2,-1
2003,386,4,3,-1
2003,386,5,1,-1
2003,386,5,2,-1
2003,386,5,3,-1
2003,386,6,1,-1
2003,386,6,2,-1
2003,386,6,3,-1
2003,386,7,1,-1
2003,386,7,2,-1
2003,386,7,3,-1
2003,386,8,1,-1
2003,386,8,2,-1
2003,386,8,3,-1
2003,421,0,1,413253
2003,421,0,2,194112
2003,421,0,3,150175
2003,421,1,1,199459
2003,421,1,2,117300
2003,421,1,3,98100
2003,421,2,1,67181
2003,421,2,2,29000
2003,421,2,3,8000
2003,421,3,1,9854
2003,421,3,2,9704
2003,421,3,3,5968
2003,421,4,1,21900
2003,421,4,2,8100
2003,421,4,3,8100
2003,421,5,1,-1
2003,421,5,2,-1
2003,421,5,3,-1
2003,421,6,1,-1
2003,421,6,2,-1
2003,421,6,3,-1
2003,421,7,1,113279
2003,421,7,2,30000
2003,421,7,3,30000
2003,421,8,1,1580
2003,421,8,2,8
2003,421,8,3,7
2003,358,0,1,616000
2003,358,0,2,413300
2003,358,0,3,251400
2003,358,1,1,269200
2003,358,1,2,193800
2003,358,1,3,169000
2003,358,2,1,89400
2003,358,2,2,32800
2003,358,2,3,12800
2003,358,3,1,152600
2003,358,3,2,127600
2003,358,3,3,10500
2003,358,4,1,42200
2003,358,4,2,21200
2003,358,4,3,21200
2003,358,5,1,-1
2003,358,5,2,-1
2003,358,5,3,-1
2003,358,6,1,-1
2003,358,6,2,-1
2003,358,6,3,-1
2003,358,7,1,61700
2003,358,7,2,37900
2003,358,7,3,37900
2003,358,8,1,900
2003,358,8,2,0
2003,358,8,3,0
2003,46,0,1,1422621
2003,46,0,2,1269400
2003,46,0,3,853900
2003,46,1,1,632000
2003,46,1,2,558300
2003,46,1,3,556800
2003,46,2,1,164900
2003,46,2,2,122000
2003,46,2,3,36800
2003,46,3,1,393100
2003,46,3,2,391800
2003,46,3,3,63000
2003,46,4,1,66200
2003,46,4,2,46100
2003,46,4,3,46100
2003,46,5,1,-1
2003,46,5,2,-1
2003,46,5,3,-1
2003,46,6,1,-1
2003,46,6,2,-1
2003,46,6,3,-1
2003,46,7,1,165000
2003,46,7,2,151200
2003,46,7,3,151200
2003,46,8,1,1421
2003,46,8,2,0
2003,46,8,3,0
2003,44,0,1,10059371
2003,44,0,2,5304319
2003,44,0,3,4704939
2003,44,1,1,3725652
2003,44,1,2,2758252
2003,44,1,3,2428593
2003,44,2,1,1792200
2003,44,2,2,590926
2003,44,2,3,321205
2003,44,3,1,1403694
2003,44,3,2,756842
2003,44,3,3,756842
2003,44,4,1,812825
2003,44,4,2,336351
2003,44,4,3,336351
2003,44,5,1,128000
2003,44,5,2,31831
2003,44,5,3,31831
2003,44,6,1,684825
2003,44,6,2,304520
2003,44,6,3,304520
2003,44,7,1,2300000
2003,44,7,2,861948
2003,44,7,3,861948
2003,44,8,1,25000
2003,44,8,2,0
2003,44,8,3,0
2003,354,0,1,-1
2003,354,0,2,-1
2003,354,0,3,-1
2003,354,1,1,-1
2003,354,1,2,-1
2003,354,1,3,-1
2003,354,2,1,-1
2003,354,2,2,-1
2003,354,2,3,-1
2003,354,3,1,-1
2003,354,3,2,-1
2003,354,3,3,-1
2003,354,4,1,-1
2003,354,4,2,-1
2003,354,4,3,-1
2003,354,5,1,-1
2003,354,5,2,-1
2003,354,5,3,-1
2003,354,6,1,-1
2003,354,6,2,-1
2003,354,6,3,-1
2003,354,7,1,-1
2003,354,7,2,-1
2003,354,7,3,-1
2003,354,8,1,-1
2003,354,8,2,-1
2003,354,8,3,-1
2003,423,0,1,-1
2003,423,0,2,-1
2003,423,0,3,-1
2003,423,1,1,-1
2003,423,1,2,-1
2003,423,1,3,-1
2003,423,2,1,-1
2003,423,2,2,-1
2003,423,2,3,-1
2003,423,3,1,-1
2003,423,3,2,-1
2003,423,3,3,-1
2003,423,4,1,-1
2003,423,4,2,-1
2003,423,4,3,-1
2003,423,5,1,-1
2003,423,5,2,-1
2003,423,5,3,-1
2003,423,6,1,-1
2003,423,6,2,-1
2003,423,6,3,-1
2003,423,7,1,-1
2003,423,7,2,-1
2003,423,7,3,-1
2003,423,8,1,-1
2003,423,8,2,-1
2003,423,8,3,-1
2003,47,0,1,-1
2003,47,0,2,-1
2003,47,0,3,-1
2003,47,1,1,-1
2003,47,1,2,-1
2003,47,1,3,-1
2003,47,2,1,-1
2003,47,2,2,-1
2003,47,2,3,-1
2003,47,3,1,-1
2003,47,3,2,-1
2003,47,3,3,-1
2003,47,4,1,-1
2003,47,4,2,-1
2003,47,4,3,-1
2003,47,5,1,-1
2003,47,5,2,-1
2003,47,5,3,-1
2003,47,6,1,-1
2003,47,6,2,-1
2003,47,6,3,-1
2003,47,7,1,-1
2003,47,7,2,-1
2003,47,7,3,-1
2003,47,8,1,-1
2003,47,8,2,-1
2003,47,8,3,-1
2004,32,0,1,1631905
2004,32,0,2,1512610
2004,32,0,3,1246432
2004,32,1,1,614385
2004,32,1,2,565973
2004,32,1,3,512412
2004,32,2,1,281465
2004,32,2,2,239454
2004,32,2,3,102726
2004,32,3,1,187081
2004,32,3,2,187081
2004,32,3,3,119976
2004,32,4,1,137244
2004,32,4,2,124922
2004,32,4,3,124922
2004,32,5,1,-1
2004,32,5,2,-1
2004,32,5,3,-1
2004,32,6,1,-1
2004,32,6,2,-1
2004,32,6,3,-1
2004,32,7,1,395889
2004,32,7,2,386119
2004,32,7,3,386119
2004,32,8,1,15841
2004,32,8,2,9061
2004,32,8,3,277
2004,359,0,1,-1
2004,359,0,2,-1
2004,359,0,3,-1
2004,359,1,1,-1
2004,359,1,2,-1
2004,359,1,3,-1
2004,359,2,1,-1
2004,359,2,2,-1
2004,359,2,3,-1
2004,359,3,1,-1
2004,359,3,2,-1
2004,359,3,3,-1
2004,359,4,1,-1
2004,359,4,2,-1
2004,359,4,3,-1
2004,359,5,1,-1
2004,359,5,2,-1
2004,359,5,3,-1
2004,359,6,1,-1
2004,359,6,2,-1
2004,359,6,3,-1
2004,359,7,1,-1
2004,359,7,2,-1
2004,359,7,3,-1
2004,359,8,1,-1
2004,359,8,2,-1
2004,359,8,3,-1
2004,420,0,1,775981
2004,420,0,2,484926
2004,420,0,3,432403
2004,420,1,1,311325
2004,420,1,2,241312
2004,420,1,3,219589
2004,420,2,1,177138
2004,420,2,2,104076
2004,420,2,3,77568
2004,420,3,1,63638
2004,420,3,2,10928
2004,420,3,3,6636
2004,420,4,1,52380
2004,420,4,2,18341
2004,420,4,3,18341
2004,420,5,1,-1
2004,420,5,2,-1
2004,420,5,3,-1
2004,420,6,1,-1
2004,420,6,2,-1
2004,420,6,3,-1
2004,420,7,1,159658
2004,420,7,2,110269
2004,420,7,3,110269
2004,420,8,1,11842
2004,420,8,2,0
2004,420,8,3,0
2004,45,0,1,948870
2004,45,0,2,873468
2004,45,0,3,504733
2004,45,1,1,497386
2004,45,1,2,495331
2004,45,1,3,291836
2004,45,2,1,174273
2004,45,2,2,169897
2004,45,2,3,28439
2004,45,3,1,94004
2004,45,3,2,47909
2004,45,3,3,27909
2004,45,4,1,44757
2004,45,4,2,18393
2004,45,4,3,18393
2004,45,5,1,-1
2004,45,5,2,-1
2004,45,5,3,-1
2004,45,6,1,-1
2004,45,6,2,-1
2004,45,6,3,-1
2004,45,7,1,134551
2004,45,7,2,138156
2004,45,7,3,138156
2004,45,8,1,3899
2004,45,8,2,3782
2004,45,8,3,0
2004,49,0,1,15516900
2004,49,0,2,13405470
2004,49,0,3,10798000
2004,49,1,1,6947200
2004,49,1,2,6602480
2004,49,1,3,5745400
2004,49,2,1,2254800
2004,49,2,2,1671050
2004,49,2,3,1002100
2004,49,3,1,2319100
2004,49,3,2,1864400
2004,49,3,3,800000
2004,49,4,1,904100
2004,49,4,2,756520
2004,49,4,3,746400
2004,49,5,1,85900
2004,49,5,2,72720
2004,49,5,3,62600
2004,49,6,1,818200
2004,49,6,2,683800
2004,49,6,3,683800
2004,49,7,1,3073300
2004,49,7,2,2504100
2004,49,7,3,2504100
2004,49,8,1,18400
2004,49,8,2,6920
2004,49,8,3,0
2004,372,0,1,131371
2004,372,0,2,44574
2004,372,0,3,43976
2004,372,1,1,54240
2004,372,1,2,18805
2004,372,1,3,18236
2004,372,2,1,28967
2004,372,2,2,3502
2004,372,2,3,3482
2004,372,3,1,7274
2004,372,3,2,369
2004,372,3,3,360
2004,372,4,1,11622
2004,372,4,2,3222
2004,372,4,3,3222
2004,372,5,1,-1
2004,372,5,2,-1
2004,372,5,3,-1
2004,372,6,1,-1
2004,372,6,2,-1
2004,372,6,3,-1
2004,372,7,1,29268
2004,372,7,2,18676
2004,372,7,3,18676
2004,372,8,1,0
2004,372,8,2,0
2004,372,8,3,0
2004,353,0,1,850910
2004,353,0,2,479540
2004,353,0,3,479540
2004,353,1,1,310641
2004,353,1,2,217383
2004,353,1,3,217383
2004,353,2,1,211629
2004,353,2,2,47292
2004,353,2,3,47292
2004,353,3,1,111054
2004,353,3,2,108355
2004,353,3,3,108355
2004,353,4,1,71545
2004,353,4,2,41139
2004,353,4,3,41139
2004,353,5,1,-1
2004,353,5,2,-1
2004,353,5,3,-1
2004,353,6,1,-1
2004,353,6,2,-1
2004,353,6,3,-1
2004,353,7,1,116911
2004,353,7,2,64379
2004,353,7,3,64379
2004,353,8,1,29130
2004,353,8,2,992
2004,353,8,3,992
2004,30,0,1,1038000
2004,30,0,2,381000
2004,30,0,3,381000
2004,30,1,1,376000
2004,30,1,2,263000
2004,30,1,3,263000
2004,30,2,1,305000
2004,30,2,2,18000
2004,30,2,3,18000
2004,30,3,1,52000
2004,30,3,2,18000
2004,30,3,3,18000
2004,30,4,1,122000
2004,30,4,2,18000
2004,30,4,3,18000
2004,30,5,1,26000
2004,30,5,2,8000
2004,30,5,3,8000
2004,30,6,1,96000
2004,30,6,2,10000
2004,30,6,3,10000
2004,30,7,1,183000
2004,30,7,2,64000
2004,30,7,3,64000
2004,30,8,1,0
2004,30,8,2,0
2004,30,8,3,0
2004,34,0,1,7443710
2004,34,0,2,3943683
2004,34,0,3,3524951
2004,34,1,1,3125793
2004,34,1,2,2158572
2004,34,1,3,1977168
2004,34,2,1,1463175
2004,34,2,2,513639
2004,34,2,3,293781
2004,34,3,1,747813
2004,34,3,2,331230
2004,34,3,3,321374
2004,34,4,1,459655
2004,34,4,2,264942
2004,34,4,3,257328
2004,34,5,1,-1
2004,34,5,2,-1
2004,34,5,3,-1
2004,34,6,1,-1
2004,34,6,2,-1
2004,34,6,3,-1
2004,34,7,1,1641098
2004,34,7,2,675300
2004,34,7,3,675300
2004,34,8,1,6176
2004,34,8,2,0
2004,34,8,3,0
2004,33,0,1,12382970
2004,33,0,2,7607596
2004,33,0,3,6281706
2004,33,1,1,4257006
2004,33,1,2,3806381
2004,33,1,3,3255024
2004,33,2,1,1980000
2004,33,2,2,1045461
2004,33,2,3,346426
2004,33,3,1,2295178
2004,33,3,2,532000
2004,33,3,3,463000
2004,33,4,1,710752
2004,33,4,2,382882
2004,33,4,3,376384
2004,33,5,1,55734
2004,33,5,2,25976
2004,33,5,3,19478
2004,33,6,1,655018
2004,33,6,2,356906
2004,33,6,3,356906
2004,33,7,1,3135083
2004,33,7,2,1840872
2004,33,7,3,1840872
2004,33,8,1,4951
2004,33,8,2,0
2004,33,8,3,0
2004,385,0,1,-1
2004,385,0,2,-1
2004,385,0,3,-1
2004,385,1,1,-1
2004,385,1,2,-1
2004,385,1,3,-1
2004,385,2,1,-1
2004,385,2,2,-1
2004,385,2,3,-1
2004,385,3,1,-1
2004,385,3,2,-1
2004,385,3,3,-1
2004,385,4,1,-1
2004,385,4,2,-1
2004,385,4,3,-1
2004,385,5,1,-1
2004,385,5,2,-1
2004,385,5,3,-1
2004,385,6,1,-1
2004,385,6,2,-1
2004,385,6,3,-1
2004,385,7,1,-1
2004,385,7,2,-1
2004,385,7,3,-1
2004,385,8,1,-1
2004,385,8,2,-1
2004,385,8,3,-1
2004,39,0,1,11989400
2004,39,0,2,7432000
2004,39,0,3,6394000
2004,39,1,1,4333000
2004,39,1,2,3124000
2004,39,1,3,2703000
2004,39,2,1,2054000
2004,39,2,2,1113000
2004,39,2,3,533000
2004,39,3,1,2787000
2004,39,3,2,1633100
2004,39,3,3,1600000
2004,39,4,1,674400
2004,39,4,2,358900
2004,39,4,3,355000
2004,39,5,1,68400
2004,39,5,2,34900
2004,39,5,3,31000
2004,39,6,1,606000
2004,39,6,2,324000
2004,39,6,3,324000
2004,39,7,1,2141000
2004,39,7,2,1203000
2004,39,7,3,1203000
2004,39,8,1,0
2004,39,8,2,0
2004,39,8,3,0
2004,357,0,1,145056
2004,357,0,2,31927
2004,357,0,3,31927
2004,357,1,1,53108
2004,357,1,2,22473
2004,357,1,3,22473
2004,357,2,1,32636
2004,357,2,2,2924
2004,357,2,3,2924
2004,357,3,1,21280
2004,357,3,2,1021
2004,357,3,3,1021
2004,357,4,1,13316
2004,357,4,2,4618
2004,357,4,3,4618
2004,357,5,1,-1
2004,357,5,2,-1
2004,357,5,3,-1
2004,357,6,1,-1
2004,357,6,2,-1
2004,357,6,3,-1
2004,357,7,1,22836
2004,357,7,2,891
2004,357,7,3,891
2004,357,8,1,1880
2004,357,8,2,0
2004,357,8,3,0
2004,371,0,1,236600
2004,371,0,2,110857
2004,371,0,3,107888
2004,371,1,1,63865
2004,371,1,2,38945
2004,371,1,3,38433
2004,371,2,1,36115
2004,371,2,2,10108
2004,371,2,3,7981
2004,371,3,1,57057
2004,371,3,2,42400
2004,371,3,3,42114
2004,371,4,1,13441
2004,371,4,2,4735
2004,371,4,3,4735
2004,371,5,1,-1
2004,371,5,2,-1
2004,371,5,3,-1
2004,371,6,1,-1
2004,371,6,2,-1
2004,371,6,3,-1
2004,371,7,1,57374
2004,371,7,2,14275
2004,371,7,3,14275
2004,371,8,1,8748
2004,371,8,2,394
2004,371,8,3,350
2004,370,0,1,233950
2004,370,0,2,77138
2004,370,0,3,76502
2004,370,1,1,70495
2004,370,1,2,41573
2004,370,1,3,41568
2004,370,2,1,50568
2004,370,2,2,10606
2004,370,2,3,10593
2004,370,3,1,28704
2004,370,3,2,1136
2004,370,3,3,518
2004,370,4,1,11693
2004,370,4,2,2446
2004,370,4,3,2446
2004,370,5,1,-1
2004,370,5,2,-1
2004,370,5,3,-1
2004,370,6,1,-1
2004,370,6,2,-1
2004,370,6,3,-1
2004,370,7,1,60781
2004,370,7,2,21148
2004,370,7,3,21148
2004,370,8,1,11709
2004,370,8,2,229
2004,370,8,3,229
2004,352,0,1,93312
2004,352,0,2,84542
2004,352,0,3,56926
2004,352,1,1,29462
2004,352,1,2,27235
2004,352,1,3,18998
2004,352,2,1,22074
2004,352,2,2,19021
2004,352,2,3,7605
2004,352,3,1,9373
2004,352,3,2,9091
2004,352,3,3,3342
2004,352,4,1,2035
2004,352,4,2,1351
2004,352,4,3,1351
2004,352,5,1,-1
2004,352,5,2,-1
2004,352,5,3,-1
2004,352,6,1,-1
2004,352,6,2,-1
2004,352,6,3,-1
2004,352,7,1,27415
2004,352,7,2,25630
2004,352,7,3,25630
2004,352,8,1,2953
2004,352,8,2,2214
2004,352,8,3,0
2004,36,0,1,815000
2004,36,0,2,374700
2004,36,0,3,353010
2004,36,1,1,393000
2004,36,1,2,275100
2004,36,1,3,263310
2004,36,2,1,165000
2004,36,2,2,33000
2004,36,2,3,23100
2004,36,3,1,-1
2004,36,3,2,-1
2004,36,3,3,-1
2004,36,4,1,85000
2004,36,4,2,40800
2004,36,4,3,40800
2004,36,5,1,-1
2004,36,5,2,-1
2004,36,5,3,-1
2004,36,6,1,-1
2004,36,6,2,-1
2004,36,6,3,-1
2004,36,7,1,172000
2004,36,7,2,25800
2004,36,7,3,25800
2004,36,8,1,0
2004,36,8,2,0
2004,36,8,3,0
2004,356,0,1,41196
2004,356,0,2,2413
2004,356,0,3,2413
2004,356,1,1,14816
2004,356,1,2,1254
2004,356,1,3,1254
2004,356,2,1,6307
2004,356,2,2,190
2004,356,2,3,190
2004,356,3,1,5029
2004,356,3,2,521
2004,356,3,3,521
2004,356,4,1,3826
2004,356,4,2,106
2004,356,4,3,106
2004,356,5,1,-1
2004,356,5,2,-1
2004,356,5,3,-1
2004,356,6,1,-1
2004,356,6,2,-1
2004,356,6,3,-1
2004,356,7,1,9812
2004,356,7,2,341
2004,356,7,3,341
2004,356,8,1,1406
2004,356,8,2,0
2004,356,8,3,0
2004,31,0,1,3214000
2004,31,0,2,2973450
2004,31,0,3,1879000
2004,31,1,1,1460000
2004,31,1,2,1429690
2004,31,1,3,1027000
2004,31,2,1,549000
2004,31,2,2,525270
2004,31,2,3,106000
2004,31,3,1,440000
2004,31,3,2,419490
2004,31,3,3,147000
2004,31,4,1,213000
2004,31,4,2,183000
2004,31,4,3,183000
2004,31,5,1,-1
2004,31,5,2,-1
2004,31,5,3,-1
2004,31,6,1,-1
2004,31,6,2,-1
2004,31,6,3,-1
2004,31,7,1,549000
2004,31,7,2,416000
2004,31,7,3,416000
2004,31,8,1,3000
2004,31,8,2,0
2004,31,8,3,0
2004,43,0,1,1101839
2004,43,0,2,907459
2004,43,0,3,729591
2004,43,1,1,490000
2004,43,1,2,432800
2004,43,1,3,407800
2004,43,2,1,225120
2004,43,2,2,186000
2004,43,2,3,74640
2004,43,3,1,63352
2004,43,3,2,31548
2004,43,3,3,11990
2004,43,4,1,60500
2004,43,4,2,35500
2004,43,4,3,35500
2004,43,5,1,-1
2004,43,5,2,-1
2004,43,5,3,-1
2004,43,6,1,-1
2004,43,6,2,-1
2004,43,6,3,-1
2004,43,7,1,218000
2004,43,7,2,188361
2004,43,7,3,188361
2004,43,8,1,44867
2004,43,8,2,33250
2004,43,8,3,11300
2004,48,0,1,3413000
2004,48,0,2,1438633
2004,48,0,3,965733
2004,48,1,1,1182000
2004,48,1,2,538833
2004,48,1,3,467533
2004,48,2,1,663300
2004,48,2,2,169700
2004,48,2,3,113700
2004,48,3,1,480000
2004,48,3,2,442000
2004,48,3,3,96400
2004,48,4,1,168000
2004,48,4,2,38100
2004,48,4,3,38100
2004,48,5,1,47000
2004,48,5,2,18100
2004,48,5,3,18100
2004,48,6,1,121000
2004,48,6,2,20000
2004,48,6,3,20000
2004,48,7,1,914700
2004,48,7,2,250000
2004,48,7,3,250000
2004,48,8,1,5000
2004,48,8,2,0
2004,48,8,3,0
2004,351,0,1,1430266
2004,351,0,2,686967
2004,351,0,3,585874
2004,351,1,1,519909
2004,351,1,2,338102
2004,351,1,3,289031
2004,351,2,1,344500
2004,351,2,2,83677
2004,351,2,3,36321
2004,351,3,1,91370
2004,351,3,2,65083
2004,351,3,3,60417
2004,351,4,1,106400
2004,351,4,2,58594
2004,351,4,3,58594
2004,351,5,1,-1
2004,351,5,2,-1
2004,351,5,3,-1
2004,351,6,1,-1
2004,351,6,2,-1
2004,351,6,3,-1
2004,351,7,1,366658
2004,351,7,2,141511
2004,351,7,3,141511
2004,351,8,1,1429
2004,351,8,2,0
2004,351,8,3,0
2004,40,0,1,-1
2004,40,0,2,-1
2004,40,0,3,-1
2004,40,1,1,-1
2004,40,1,2,-1
2004,40,1,3,-1
2004,40,2,1,-1
2004,40,2,2,-1
2004,40,2,3,-1
2004,40,3,1,-1
2004,40,3,2,-1
2004,40,3,3,-1
2004,40,4,1,-1
2004,40,4,2,-1
2004,40,4,3,-1
2004,40,5,1,-1
2004,40,5,2,-1
2004,40,5,3,-1
2004,40,6,1,-1
2004,40,6,2,-1
2004,40,6,3,-1
2004,40,7,1,-1
2004,40,7,2,-1
2004,40,7,3,-1
2004,40,8,1,-1
2004,40,8,2,-1
2004,40,8,3,-1
2004,386,0,1,161507
2004,386,0,2,69824
2004,386,0,3,55424
2004,386,1,1,52202
2004,386,1,2,39880
2004,386,1,3,39790
2004,386,2,1,32345
2004,386,2,2,8305
2004,386,2,3,6115
2004,386,3,1,28520
2004,386,3,2,13416
2004,386,3,3,1313
2004,386,4,1,13798
2004,386,4,2,3315
2004,386,4,3,3315
2004,386,5,1,-1
2004,386,5,2,-1
2004,386,5,3,-1
2004,386,6,1,-1
2004,386,6,2,-1
2004,386,6,3,-1
2004,386,7,1,26228
2004,386,7,2,4694
2004,386,7,3,4694
2004,386,8,1,8414
2004,386,8,2,214
2004,386,8,3,197
2004,421,0,1,370387
2004,421,0,2,161030
2004,421,0,3,139123
2004,421,1,1,200000
2004,421,1,2,112521
2004,421,1,3,100000
2004,421,2,1,50000
2004,421,2,2,16286
2004,421,2,3,8000
2004,421,3,1,9587
2004,421,3,2,4000
2004,421,3,3,2900
2004,421,4,1,10800
2004,421,4,2,1723
2004,421,4,3,1723
2004,421,5,1,-1
2004,421,5,2,-1
2004,421,5,3,-1
2004,421,6,1,-1
2004,421,6,2,-1
2004,421,6,3,-1
2004,421,7,1,100000
2004,421,7,2,26500
2004,421,7,3,26500
2004,421,8,1,0
2004,421,8,2,0
2004,421,8,3,0
2004,358,0,1,649500
2004,358,0,2,442463
2004,358,0,3,259300
2004,358,1,1,244700
2004,358,1,2,189400
2004,358,1,3,171900
2004,358,2,1,89900
2004,358,2,2,30600
2004,358,2,3,13100
2004,358,3,1,204300
2004,358,3,2,160000
2004,358,3,3,14200
2004,358,4,1,42300
2004,358,4,2,23100
2004,358,4,3,23100
2004,358,5,1,-1
2004,358,5,2,-1
2004,358,5,3,-1
2004,358,6,1,-1
2004,358,6,2,-1
2004,358,6,3,-1
2004,358,7,1,67400
2004,358,7,2,39363
2004,358,7,3,37000
2004,358,8,1,900
2004,358,8,2,0
2004,358,8,3,0
2004,46,0,1,1479537
2004,46,0,2,856867
2004,46,0,3,737549
2004,46,1,1,641000
2004,46,1,2,455635
2004,46,1,3,454002
2004,46,2,1,171144
2004,46,2,2,118931
2004,46,2,3,43134
2004,46,3,1,422722
2004,46,3,2,71082
2004,46,3,3,29194
2004,46,4,1,70964
2004,46,4,2,46406
2004,46,4,3,46406
2004,46,5,1,25264
2004,46,5,2,15606
2004,46,5,3,15606
2004,46,6,1,45700
2004,46,6,2,30800
2004,46,6,3,30800
2004,46,7,1,159058
2004,46,7,2,164813
2004,46,7,3,164813
2004,46,8,1,14649
2004,46,8,2,0
2004,46,8,3,0
2004,44,0,1,10230001
2004,44,0,2,5683722
2004,44,0,3,5080923
2004,44,1,1,3725652
2004,44,1,2,2870746
2004,44,1,3,2539206
2004,44,2,1,1845966
2004,44,2,2,615576
2004,44,2,3,344317
2004,44,3,1,1403694
2004,44,3,2,797382
2004,44,3,3,797382
2004,44,4,1,832689
2004,44,4,2,350374
2004,44,4,3,350374
2004,44,5,1,141500
2004,44,5,2,33054
2004,44,5,3,33054
2004,44,6,1,691189
2004,44,6,2,317320
2004,44,6,3,317320
2004,44,7,1,2400000
2004,44,7,2,1049644
2004,44,7,3,1049644
2004,44,8,1,22000
2004,44,8,2,0
2004,44,8,3,0
2004,354,0,1,-1
2004,354,0,2,-1
2004,354,0,3,-1
2004,354,1,1,-1
2004,354,1,2,-1
2004,354,1,3,-1
2004,354,2,1,-1
2004,354,2,2,-1
2004,354,2,3,-1
2004,354,3,1,-1
2004,354,3,2,-1
2004,354,3,3,-1
2004,354,4,1,-1
2004,354,4,2,-1
2004,354,4,3,-1
2004,354,5,1,-1
2004,354,5,2,-1
2004,354,5,3,-1
2004,354,6,1,-1
2004,354,6,2,-1
2004,354,6,3,-1
2004,354,7,1,-1
2004,354,7,2,-1
2004,354,7,3,-1
2004,354,8,1,-1
2004,354,8,2,-1
2004,354,8,3,-1
2004,423,0,1,-1
2004,423,0,2,-1
2004,423,0,3,-1
2004,423,1,1,-1
2004,423,1,2,-1
2004,423,1,3,-1
2004,423,2,1,-1
2004,423,2,2,-1
2004,423,2,3,-1
2004,423,3,1,-1
2004,423,3,2,-1
2004,423,3,3,-1
2004,423,4,1,-1
2004,423,4,2,-1
2004,423,4,3,-1
2004,423,5,1,-1
2004,423,5,2,-1
2004,423,5,3,-1
2004,423,6,1,-1
2004,423,6,2,-1
2004,423,6,3,-1
2004,423,7,1,-1
2004,423,7,2,-1
2004,423,7,3,-1
2004,423,8,1,-1
2004,423,8,2,-1
2004,423,8,3,-1
2004,47,0,1,-1
2004,47,0,2,-1
2004,47,0,3,-1
2004,47,1,1,-1
2004,47,1,2,-1
2004,47,1,3,-1
2004,47,2,1,-1
2004,47,2,2,-1
2004,47,2,3,-1
2004,47,3,1,-1
2004,47,3,2,-1
2004,47,3,3,-1
2004,47,4,1,-1
2004,47,4,2,-1
2004,47,4,3,-1
2004,47,5,1,-1
2004,47,5,2,-1
2004,47,5,3,-1
2004,47,6,1,-1
2004,47,6,2,-1
2004,47,6,3,-1
2004,47,7,1,-1
2004,47,7,2,-1
2004,47,7,3,-1
2004,47,8,1,-1
2004,47,8,2,-1
2004,47,8,3,-1
2005,32,0,1,1659443
2005,32,0,2,1539181
2005,32,0,3,1274705
2005,32,1,1,636671
2005,32,1,2,584339
2005,32,1,3,530075
2005,32,2,1,290248
2005,32,2,2,245274
2005,32,2,3,110510
2005,32,3,1,191853
2005,32,3,2,191853
2005,32,3,3,125462
2005,32,4,1,135963
2005,32,4,2,120390
2005,32,4,3,120390
2005,32,5,1,-1
2005,32,5,2,-1
2005,32,5,3,-1
2005,32,6,1,-1
2005,32,6,2,-1
2005,32,6,3,-1
2005,32,7,1,388278
2005,32,7,2,387890
2005,32,7,3,387890
2005,32,8,1,16430
2005,32,8,2,9436
2005,32,8,3,378
2005,359,0,1,520192
2005,359,0,2,160838
2005,359,0,3,160244
2005,359,1,1,149319
2005,359,1,2,121774
2005,359,1,3,121772
2005,359,2,1,106021
2005,359,2,2,8960
2005,359,2,3,8935
2005,359,3,1,67834
2005,359,3,2,567
2005,359,3,3,0
2005,359,4,1,25845
2005,359,4,2,24
2005,359,4,3,24
2005,359,5,1,-1
2005,359,5,2,-1
2005,359,5,3,-1
2005,359,6,1,-1
2005,359,6,2,-1
2005,359,6,3,-1
2005,359,7,1,160777
